text,url
@yanismarshall is a dance God and I'm obsessed,twitter.com/anyuser/status/717203060121055232
10 mins away vs 45 lmao smh,twitter.com/anyuser/status/717203060217528320
@nick98andrews @Reitz7 oh I was just telling him about Friday,twitter.com/anyuser/status/717203060305432576
@bffewylion dat cool,twitter.com/anyuser/status/717203060527902720
Lmfao wasgood broski  https://t.co/evviBvKYHS,twitter.com/anyuser/status/717203060473274368
THERE IS NOTHING CUTER THAN A SICK BOY IDC LMAO THEY R SUCH BABIES I LOVE IT LIKE YES BB UR SO HELPLESS!!!!,twitter.com/anyuser/status/717203060892766208
These are great. https://t.co/CoOHppLXeM,twitter.com/anyuser/status/717203060297170944
@CareyWWLS I hope @cfitzfox gripes at you for your comments in the am. I'll be listening. Blasphemy.,twitter.com/anyuser/status/717203060892811264
On my way up,twitter.com/anyuser/status/717203061610049536
"@AarSee The picture shown by you for PM shows your Hatred for him for the reasons best know to you, you stooped to lowest level",twitter.com/anyuser/status/717203062448852992
@JuanPJuarez1 callate gil. Cagon.,twitter.com/anyuser/status/717203062100795394
No I'm not ready for this !! @ The Bell Tower at Temple University https://t.co/QNMxLvsVGl,twitter.com/anyuser/status/717203061530365953
I don't think I'm okay with the fact that everything is going to be so different in a couple months..,twitter.com/anyuser/status/717203062268497921
"@BrunoMars  every night someone would always put a video of it on the site and it was always fantastic, u really know how to perform,lvu sir",twitter.com/anyuser/status/717203062142738432
"@jasonsentell @jasonsentell:***Hey, Jason, this is swell!***#LexNYC",twitter.com/anyuser/status/717203062008496129
"Now if I fuck this model
And she just bleached her asshole 
And I get bleach on my t-shirt
Ima feel like an asshole.",twitter.com/anyuser/status/717203062604046337
Paradise https://t.co/99v9e6iX7r,twitter.com/anyuser/status/717203063078055936
I'm at Chowking in Quezon City https://t.co/G7RSAW04je,twitter.com/anyuser/status/717203063510016000
Who got kicked? I missed it. https://t.co/mILrzgJwr2,twitter.com/anyuser/status/717203063778504706
dang i wish i watched the game so i could know what everyone's talking about,twitter.com/anyuser/status/717203063744897026
I'm at Fasa 4 P9G https://t.co/dCnH5Wz1nr,twitter.com/anyuser/status/717203063262552064
@mfhajjar @WORLDSTAR crazy bro I have that jersey!! Do you?? Aw so sad :(,twitter.com/anyuser/status/717203047257088001
"@DanLane25x ...I'll talk to you on Saturday, mister...lol. Don't hate HS bball; college &amp; HS hoops both MUCH better than NBA...",twitter.com/anyuser/status/717203045394817028
@FillipStamevski hadeed,twitter.com/anyuser/status/717203049350037504
@_AlexandroGomez he didn't respond lmao,twitter.com/anyuser/status/717203064126627841
I'm not feeling well leave the reply here I'll get it later need something for this pain sorry https://t.co/BdQiDNu1su,twitter.com/anyuser/status/717203063468072961
"Really tired of people not believing in me, and my outlooks on life.",twitter.com/anyuser/status/717203063291965440
@_SavageHaitian if you're nice to me I'll be nice to you. Plain and simple. All I was saying is I get the meanest looks and they come from,twitter.com/anyuser/status/717203064189530115
Tonight is like the perfect example of like why i hate texting,twitter.com/anyuser/status/717203064252416000
She saidss that im the only oneee but the child is not my son,twitter.com/anyuser/status/717203064290205696
88- haven't seen you in a very long time! So many memories with you!! Hope you've been well,twitter.com/anyuser/status/717203064264982528
I bet you won't act a mf fool again though https://t.co/raYsfOdxZq,twitter.com/anyuser/status/717203062901841921
Ion like hand outs,twitter.com/anyuser/status/717203064562823168
"Can't be with no dude entertaining another female , I am yo entertainment lil boy. Watch me , or watch me beat yo ass .",twitter.com/anyuser/status/717203064814510080
I just stalked my dads Facebook and saw this from last year lol .... (Read the caption) https://t.co/a2zrBMoKyp,twitter.com/anyuser/status/717203063182925824
"If you could read my mind, what a tale my thoughts would tell",twitter.com/anyuser/status/717203064650928128
Bed and Red.,twitter.com/anyuser/status/717203064843800576
@chardemilan she be having me rolling,twitter.com/anyuser/status/717203065087115264
11:11 otp with somebody nigga,twitter.com/anyuser/status/717203065074499585
"I'm at Bayan High School For Girls in Bayan, Hawally Governorate https://t.co/bTJ9RVPXjW",twitter.com/anyuser/status/717203063262588928
@neptiune promiscous Boy!,twitter.com/anyuser/status/717203065435254785
taking my ass to sleep,twitter.com/anyuser/status/717203065670148096
Tony Campana shout out,twitter.com/anyuser/status/717203065909149698
"@Schwarber12 yeah but he didn't, because he was fooled. which is why it's stupid lol",twitter.com/anyuser/status/717203066009882624
@RickFuerst holy hell that is a landslide if I've ever seen one.,twitter.com/anyuser/status/717203066647404544
be comfortable in your own skin and I promise you'll be a happier you. :),twitter.com/anyuser/status/717203066601226241
"@nadh_mimi VERY few people can make me go ""....hold up where the fuck is my sketch book"" but that dude is one of them",twitter.com/anyuser/status/717203066899021824
"the thought of love can go to hell. everytime I try, I get burned",twitter.com/anyuser/status/717203067209400320
"Why Black, Gay, Poor, Muslims, or Women would vote Trump is beyond me! It's these ppl who will suffer most under a Trump Presidency!",twitter.com/anyuser/status/717203066592882688
HR 711 Bill will help to provide equal retirement funds for those in public service https://t.co/0WFbcATwDf,twitter.com/anyuser/status/717203066852872192
@SharlynEgger @pritheworld Putinophobia sounds DELICIOUS,twitter.com/anyuser/status/717203067129708544
Removed and indeed it simply throwing away decided to throw in water. Ammonia overload and dirty air was making them sick. And of course iy,twitter.com/anyuser/status/717203066899050497
@Mediaite @TNWomen4Bernie She is just useless DNA. GO AWAY! #FeelTheBern #BernieOrBust #BernieSanders,twitter.com/anyuser/status/717203067058294784
Yo Melissa McCarthy fat ass wildin on jimmy Fallon bruh,twitter.com/anyuser/status/717203067805024256
"The big easy  #19 - game video - warriors vs quarterbacks 

https://t.co/y5TxxbMCmb",twitter.com/anyuser/status/717203067117154304
Lancaster Avenue rocking.. #NovaNation miss the Wild Onion!,twitter.com/anyuser/status/717203067360378884
@CoryGiger @SBNation I think Jay Wright wanted to ask the ref to make sure the shot came before the buzzer before believing Nova won ?,twitter.com/anyuser/status/717203067700133888
11:11 hug Harry ( the boys ) / tell them I love him,twitter.com/anyuser/status/717203066135642112
@Samdhaliwal7 look at his feet,twitter.com/anyuser/status/717203068035661824
done cooking,twitter.com/anyuser/status/717203068044120068
aye breh where my sister at i called her bout an hour ago,twitter.com/anyuser/status/717203067515613184
Wild wild wild,twitter.com/anyuser/status/717203068002181120
@HillaryScottLA three weeks ago my Grandpa who is my bestfriend had a stroke he still has trouble talking can you please pray for my family.,twitter.com/anyuser/status/717203068081803264
"@politico This is horrible, you can tell those are people leaving after the end of the rally...how dishonest can you be???!!!!!",twitter.com/anyuser/status/717203067985338368
Awesome https://t.co/7TfqnAvnOY,twitter.com/anyuser/status/717203068555812864
When I see someone I want https://t.co/mKmhqUmiIQ,twitter.com/anyuser/status/717203066945150976
"All this effort I've put into you will eventually pay of , that's why I choose to stay around",twitter.com/anyuser/status/717203068706750471
Guys this is my dream come true https://t.co/j9E4Lx87nl,twitter.com/anyuser/status/717203068824195072
"I want to start off with ""I AM NOT A BASKETBALL FAN"" 
BUT DAMN!!!!! 

That was a BADASS GAME...",twitter.com/anyuser/status/717203068203479046
"@PAMsLOvE
.

We
Do no evil

Killing
Stealing
Sexual Misconduct
False Speech
Intoxication

We live
pure and simple

With
purity of mind
.
.
.",twitter.com/anyuser/status/717203068547371008
@lilelizajane good sex and food now theres the life,twitter.com/anyuser/status/717203069449146369
@HeardstheWord @GentlemenGin this picture is legendary,twitter.com/anyuser/status/717203068912287744
"@keribo1 @HalloweenHalpin I'm sad I didn't think of it, haha!!!",twitter.com/anyuser/status/717203069591805953
SOS my dad has forced Kendall and me to watch One Shining Moment with him literally 6 times,twitter.com/anyuser/status/717203069881155585
"""to hold on, you have to find something you're willing to die for.""",twitter.com/anyuser/status/717203070594191360
@HeartofSword75 I dunno.  Ask @Lamarthefrog,twitter.com/anyuser/status/717203070573158400
So ass backwards,twitter.com/anyuser/status/717203071101747201
@_Pharside so so happy for you guys!!! Looking gorgeoussss!,twitter.com/anyuser/status/717203070283882496
Cleared to finally walk. Time to hit that gym in the AM,twitter.com/anyuser/status/717203071122718720
This gotta be da hardest challenge in my liffee!  Stg,twitter.com/anyuser/status/717203070971678721
#UNC coach &amp; players classy. I know about academic problems but current group &amp; basketball program is 1st rate.  https://t.co/w8gEOGhWmP,twitter.com/anyuser/status/717203070992654336
My biggest regret is bringing one of Ryans shirts on this trip but forgetting to spray it with his cologne,twitter.com/anyuser/status/717203071500206082
But all them niggas buns in the NBA but nvm https://t.co/2iabfNzcWR,twitter.com/anyuser/status/717203071219015680
@TacoGonzales @lexi_ciara12 @sydnni_lynn11 Forsure!,twitter.com/anyuser/status/717203071261097985
"Pose, as the game winner he drew up. https://t.co/WJQYrFYuXi",twitter.com/anyuser/status/717203068396388352
@BriannaInezz @BenjaminDewil Wtf how you know I just made spaghetti,twitter.com/anyuser/status/717203072343212035
People really use the circle k rewards card??,twitter.com/anyuser/status/717203071940575233
having someone tell you they don't love you is like standing on the train tracks and expecting a train not to come and then it come &amp; u die,twitter.com/anyuser/status/717203072372572165
where is villanova even from? like wth,twitter.com/anyuser/status/717203071143657472
Talk about one of the best games you'll ever watch congrats to Villanova #NationalChampionship,twitter.com/anyuser/status/717203072234229764
@cmolessportsfan @Snapchat can you imagine how much time it would save?!?,twitter.com/anyuser/status/717203072414531585
@Leaashaaaa ur mom https://t.co/aeSRI1s7gD,twitter.com/anyuser/status/717203071915450368
Aaron seriously just punched me in the eye while he was sleeping. Shit hurts,twitter.com/anyuser/status/717203073526022145
Goodnight,twitter.com/anyuser/status/717203073450565632
@ashlili G!! Friend id? :P,twitter.com/anyuser/status/717203073861607425
@lmarciniak11 @theMBofSports haha I'm sorry :(,twitter.com/anyuser/status/717203072825565184
Was bout to be happy AF getting a notification but it was just my dealer saying he has to re-up,twitter.com/anyuser/status/717203073744109568
Never related to something so much  https://t.co/vJXwvDNKT4,twitter.com/anyuser/status/717203072712314881
@_vic_anne_ IM GONNA SCREAM STOPPPPPPPP #ihuntinpink #girlshunttoo!!!!,twitter.com/anyuser/status/717203073601511424
11:11 still you,twitter.com/anyuser/status/717203074058743811
Cut the negativity and y'all I promise things will look up for you,twitter.com/anyuser/status/717203074255822850
flower is a new makeup brand ?????,twitter.com/anyuser/status/717203073085603840
@idvnceee @hennessyidaliz Tamiya you don't need it mane.,twitter.com/anyuser/status/717203074608140288
Fffffacts https://t.co/WTrdiJldeD,twitter.com/anyuser/status/717203062365024256
"Obviously not pleased with the result...but I have to say, that was the best basketball game I've ever witnessed. Wow.",twitter.com/anyuser/status/717203075421876224
This is all bs honestly,twitter.com/anyuser/status/717203075056934912
@pradapatty_ PROBS,twitter.com/anyuser/status/717203075849699330
aaron suddenly stopped texting me........ he's dead,twitter.com/anyuser/status/717203075765780480
@ThanksBilly also doesn't get that hit that brought us back in this game.,twitter.com/anyuser/status/717203075132428288
I swear! https://t.co/BQwWfK0M5f,twitter.com/anyuser/status/717203075564494848
best spring break yet @ Pueblo Bonito Ocean Front Resort https://t.co/yr40CX3N2G,twitter.com/anyuser/status/717203075363184641
@LoveeLexaa @_Denneaaaa @Taee1010 waaaaait love me too,twitter.com/anyuser/status/717203075673534466
"Walked out the shower to Matt handing me a heat pad. He then grabbed wrap and strapped that heat pad in place and secured it tight, lmao",twitter.com/anyuser/status/717203075522408448
